,content,sentiment_score,情感极性,情感极端性,外形设计,流量营销,混动车型,自研技术,市场环境,品牌形象
3050,喜欢人生第一两车就是 但是现在换的是他的 你是喜欢不会去抹黑其他任何一个品牌,0.542977632,1,0,0,0,0,0,0,1
3051,喜欢是喜欢就是没钱买,0.149177231,0,0,1,0,0,0,0,0
3052,喜欢油车哪个特点呢,0.676929349,1,0,0,0,0,1,0,0
3053,喜欢则买，不喜欢则不买，没必要乱嚼舌根，尤其是跟风的嚼。,0.017622619,0,1,1,0,0,0,0,0
3054,喜剧的效果，可道理很实在，赞,0.862038576,1,0,1,0,0,0,0,0
3055,细节的设计语言过度，窗户视野太高太小不过我还是订了,0.908993607,1,1,1,0,0,0,0,0
3056,虾比比,0.120035164,0,0,1,0,0,0,0,0
3057,下次看见哪些卧龙凤雏 先问他们你买比亚迪了吗,0.562896783,1,0,1,0,0,0,0,0
3058,下回把你今天文案原样不懂放在特斯拉身上更合适,0.887780727,1,0,1,0,0,0,0,0
3059,下一步要说艾乐9吧，就看你哪天说。,0.023174265,0,1,1,0,0,0,0,0
3060,下一次我再等后护卫健09，大七坐,0.908993607,1,1,1,0,0,0,0,0
3061,下一辆车比亚迪混动,0.35199647,0,0,0,0,1,0,0,0
3062,下一辆车必须比亚迪混动,0.35199647,0,0,0,0,1,0,0,0
3063,下一辆只考虑比亚迪唐dmi,0.882414707,1,0,1,0,0,0,0,0
3064,下周提车,0.149177231,0,0,1,0,0,0,0,0
3065,先把比亚迪水军整治整治,0.415588519,0,0,0,1,0,0,0,0
3066,先别说 车怎么样，之前因为比亚迪这个品牌力很差，现在玩命刷玩命洗。虽然很多人说买BBA就是个牌。但就是品牌力强。比亚迪玩命刷品牌力。改变之前F3、F0的品牌印象。,0.361896267,0,0,0,0,0,0,0,1
3067,先不说比亚迪车怎么样，比亚迪不停进步的精神，自助研发发奋图强就值得尊重,0.882414707,1,0,1,0,0,0,0,0
3068,先不说别的，有几个人拿比亚迪和新势力作为对立面的，都是拿比亚迪和特斯拉做对立面，你这样把国产车做内部竞争不太好吧？,0.069949022,0,1,0,0,0,1,0,0
3069,先不说它的品质如何，比亚迪的营销手段的确恶心！,0.089197084,0,1,0,0,1,0,0,0
3070,先不说它的品质如何，比亚迪的营销手段的确恶心！,0.089197084,0,1,0,0,1,0,0,0
3071,先改个名字吧,0.465478765,0,0,0,0,1,0,0,0
3072,先让那些新势力降降价，看不起低收入的凭什么说他们好？,0.922495615,1,1,0,0,0,1,0,0
3073,先下载，感觉会被删。,0.629577218,1,0,1,0,0,0,0,0
3074,现阶段，国产车都是工业垃圾,0.487110718,0,0,0,0,1,0,0,0
3075,现阶段给国内企业消费，就是咱们做贡献了,0.556291293,1,0,0,0,0,0,1,0
3076,现在，没钱买BYD,0.016556181,0,1,1,0,0,0,0,0
3077,现在不是比亚迪出一点问题就被人无线放大吗？怎么就调转了？说什么首富的，难道不是那些合资车吗？一听到你说要买比亚迪就说你傻，说那那个那个合资车不好吗？现在比亚迪好不容易有一定市场份额了，这不是很好吗？,0.0004952,0,1,0,0,0,0,0,1
3078,现在不是过度吹捧哈弗么？,0.016556181,0,1,1,0,0,0,0,0
3079,现在吹车都吹这么细了吗,0.042078435,0,1,1,0,0,0,0,0
3080,现在的BYD还可以，以前的BYD我买过F3吧，坏了不能修，越修约…,0.019936832,0,1,1,0,0,0,0,0
3081,现在的比亚迪，销售那天和我悄悄说，比亚迪压根儿不愁卖，所以现在什么优惠都没有，还有一堆强制消费的费用。我是一直开的比亚迪，电池确实可以,0.434174382,0,0,0,1,0,0,0,0
3082,现在的比亚迪买不起了,0.026569741,0,1,1,0,0,0,0,0
3083,现在的生锈不。我看我老表的长安门内要生锈。也没几年,0.001600418,0,1,1,0,0,0,0,0
3084,现在的新能源车，有几个品牌的都不错，看自己倾向于哪一方面,0.816691557,1,0,0,0,0,0,0,1
3085,现在的油耗多写了两个字“亏电”，没发现？,0.11460972,0,0,0,1,0,0,0,0
3086,现在的造车新势力那车价我作为一个小市民是真买不起,0.937966143,1,1,0,0,0,1,0,0
3087,现在都是要买无边宽的,0.042078435,0,1,1,0,0,0,0,0
3088,现在感觉车最该全系标配的是自适应远近光，晚上开车总有远光。,0.336458914,0,0,1,0,0,0,0,0
3089,现在国产品牌做的是有进步，但是被有些车评人带的，国产车简直太牛逼了！神一样的存在，必须的买国产，不能买合资。想超越合资还需要努力，人家玩几十年不是别人玩几年就能超越的东西，现在国产被捧的一点也不便宜。,0.898815872,1,0,0,0,0,0,0,1
3090,现在好不容易比亚迪销量好了！你居然内心还有点眼红？其心可诛！,0.158210099,0,0,0,1,0,0,0,0
3091,现在好了都出来说 前几年不景气也没人说 BYD让你们越说越火 加油,0.65029634,1,0,1,0,0,0,0,0
3092,现在吉利是西安的出租车了吧,0.922495615,1,1,0,0,0,1,0,0
3093,现在就是底盘不好,0.115793086,0,0,0,0,0,0,0,1
3094,现在是动力和内饰外观能看了，底盘，智能驾驶还任重道远,0.890899361,1,0,1,0,0,0,0,0
3095,现在是推行国货。大多都是德系车，日系车，美系车。看法不一样吧，我希望过几十年世界上顶尖的有中系。。我是个奇瑞车主！,0.992634282,1,1,0,1,0,0,0,0
3096,现在随便一个车评人都可以说比亚迪了吗？你来告诉我什么车好？那些新势力车企的价格和技术让我望尘莫及。你们可以说我穷，我不否认。十几二十万的比亚迪我开着很爽。新势力造车动辄三十万，做工还一塌糊涂就很好了？,0.035175089,0,1,0,0,0,1,0,0
3097,现在网上被骂的最惨的就是比亚迪吧，有多少去打压别的车企的？极氪的车主把比亚迪贬低的跟狗屎一样，小鹏未来理想哪个瞧得起比亚迪，到底谁最惨,0.026569741,0,1,1,0,0,0,0,0
3098,现在我的视频全是水军,0.497944404,0,0,0,1,0,0,0,0
3099,现在我们这出租车都是秦,0.539582337,1,0,0,0,0,1,0,0
3100,现在已经超过丰田了,0.997876895,1,1,0,0,0,1,0,0
3101,现在有了知名度，出厂价也跟着彪升,0.890899361,1,0,1,0,0,0,0,0
3102,现在怎么都不聊合资和国产了,0.618827374,1,0,0,0,0,0,0,1
3103,现在这SUV都是圆的，尤其C柱，下溜背。学学GS8,0.882414707,1,0,1,0,0,0,0,0
3104,现在真的买不起系列,0.149177231,0,0,1,0,0,0,0,0
3105,相比起华为，感觉还是比亚迪能让人接受多了。,0.633582426,1,0,1,0,0,0,0,0
3106,相当一部分国人买豪车是为面子，不考虑性价比的,0.975123986,1,1,0,0,0,0,0,1
3107,相信自燃的力量。,0.777949077,1,0,1,0,0,0,0,0
3108,香港出租车，都是丰田，,0.966956883,1,1,0,0,0,1,0,0
3109,享誉中外的比亚迪轿车，国人的骄傲，为你的分享点赞,0.961009903,1,1,0,0,0,1,0,0
3110,想到了：苹果、华为，都是自己用来。,0.728182436,1,0,0,0,0,0,1,0
3111,想买，但是内饰太繁琐,0.021483086,0,1,1,0,0,0,0,0
3112,想买车，不知道买什么样的，总之销量高就说明有他的优势,0.19690168,0,0,0,1,0,0,0,0
3113,想买个比亚迪,0.511102393,1,0,1,0,0,0,0,0
3114,想买混动的,0.457865887,0,0,0,0,1,0,0,0
3115,想买啥就买啥,0.509174616,1,0,1,0,0,0,0,0
3116,想问问。第一看中外观 第二看中驾驶位舒适感 第三看重内饰功能配置 第四是智能驾驶配置 这么顺位看汉和海豹推荐那个呀。好纠结,0.799996576,1,0,1,0,0,0,0,0
3117,想问一下比亚迪什么价位可以按冲电桩,0.630443907,1,0,1,0,0,0,0,0
3118,想想奔驰宝马奥迪这样的车企是怎么成功，质量至上,0.419398995,0,0,0,1,0,0,0,0
3119,想象力丰富，东西好不好自己知道。看实力,0.728182436,1,0,0,0,0,0,1,0
3120,想怎么吹就怎么吹，越吹越牛逼,0.023174265,0,1,1,0,0,0,0,0
3121,想知道恒大的恒驰汽车是倒闭了么？,0.267467237,0,0,0,0,1,0,0,0
3122,像哈佛神兽,0.887780727,1,0,1,0,0,0,0,0
3123,像华为一样。,0.5,1,0,1,0,0,0,0,0
3124,像极了没赶上时代红利的80后,0.854608987,1,0,0,0,0,0,0,1
3125,骁云发动机，43%热效率，2年前刚发布的时候全球第一。,0.909620529,1,1,0,0,0,0,0,1
3126,消费者不想那么多，质量好价格优我们就买。,0.267467237,0,0,0,0,1,0,0,0
3127,销量第一是细节原因？比亚迪的细节也不怎么好。,0.637213046,1,0,0,1,0,0,0,0
3128,销量跟市值是客观事实，怎么诡辩也没有用,0.087557249,0,1,0,1,0,0,0,0
3129,销量就可以证明一切了，首选比亚迪,0.83552882,1,0,0,1,0,0,0,0
3130,销量就是王道，不用广告。也不是你说的老大只享受了红利，也承担了他的责任，老大都吃不饱，扛不住，你指望刚走路的小兄弟？外来物种能给你的新势力小兄弟活路？,0.000131384,0,1,0,0,0,1,0,0
3131,销量能力压一众合资车，同级车都是碾压性的优势，还想怎样,0.085361081,0,1,0,0,0,0,0,1
3132,销量说话，消费者买比亚迪都是因为吹捧起来的吗？,0.004641552,0,1,0,1,0,0,0,0
3133,销量说明一切，销量得罪他人，本人一辆汉一辆唐，开着无比舒服，带动了身边一片人买比亚迪车。,0.153392796,0,0,0,1,0,0,0,0
3134,销售话语贬低竞争对手很正常，任何品牌都是，比亚迪车主有多少会攻击别人？新的品牌是资本堆起来的，比亚迪是技术沉淀没什么可比性，当这些新势力能沉下心搞研发再说这话也不晚,0.994236317,1,1,0,0,0,1,0,0
3135,小米出来前为啥没有水军,0.228309336,0,0,0,1,0,0,0,0
3136,小日本和特斯拉的水军正在赶来的路上,0.763211726,1,0,0,1,0,0,0,0
3137,小心有些大佐喷你,0.629577218,1,0,1,0,0,0,0,0
3138,笑死，这啥网红啊，看把你咬牙切齿的，阴阳怪气的，纯纯傻，,0.882414707,1,0,1,0,0,0,0,0
3139,鞋合不合脚，只有自己知道。,0.18953783,0,0,1,0,0,0,0,0
3140,心动，就是预算少了点,0.67466726,1,0,1,0,0,0,0,0
3141,心致行随动静合一,0.042078435,0,1,1,0,0,0,0,0
3142,心致行随动静合一,0.042078435,0,1,1,0,0,0,0,0
3143,新出的比亚迪海豹其实内饰很用心了，我觉得很好看，价格也很亲民，性能参数更加不用说同价位的杠把子，国产品牌，的确越做越好，这个点你不可以否认，还有，比亚迪从电池到芯片到数控都是全自己的技术，不像某斯对吧,0.999545924,1,1,0,0,1,0,0,0
3144,新出的腾势D9好吗,0.026569741,0,1,1,0,0,0,0,0
3145,新能汽车，各大车商集合了消费者所向，各显神通，搞智能，搞外观，搞节能，搞续航，搞安全，而比亚迪综合了所有,0.006151107,0,1,0,0,1,0,0,0
3146,新能源车并不是发展方向，以后换个电池贼贵，而且电车线路容易发热，老化很快，换了电池线路又不行了，日后又是各种开销！我估计省的油钱，都不够修他,0.443022124,0,0,0,0,1,0,0,0
3147,新能源大客确实挺狠,0.04983406,0,1,0,0,0,1,0,0
3148,新能源里面 比亚迪真的最牛逼,0.997876895,1,1,0,0,0,1,0,0
3149,新能源汽车风气变了，应该像比亚迪似的踏踏实实搞技术,0.937966143,1,1,0,0,0,1,0,0
3150,新能源时代王者比亚迪,0.655556037,1,0,0,0,0,0,0,1
3151,新势力？？难道下周回国,0.922495615,1,1,0,0,0,1,0,0
3152,新势力？我怕它垮的太快！没地方修车怎么办？毕竟我买车要用十多年,0.02139577,0,1,0,0,0,1,0,0
3153,新势力不就是拼装车么。有啥？,0.937966143,1,1,0,0,0,1,0,0
3154,新势力才是先开始叫嚣的吧，比亚迪会怕么,0.538925991,1,0,0,0,0,1,0,0
3155,新势力的价格善良吗？,0.839278633,1,0,0,0,0,1,0,0
3156,新势力都是玩资本的互联网公司.根本不配列入中国汽车工业,0.989349115,1,1,0,0,0,1,0,0
3157,新势力技术没技术整那些没用的忽悠老百姓一个车卖四五十万套路,0.009101887,0,1,0,0,0,1,0,0
3158,新势力买了都不知道几年后还有没有4s店了，买比亚迪起码10年后还在,0.922495615,1,1,0,0,0,1,0,0
3159,新势力是在好好造车吗？是在圈钱？没有技术的车企能做大做强？,0.922495615,1,1,0,0,0,1,0,0
3160,新势力是真的贵。动不动买个油车闻汽油味，要么就是吊打500万的SUV,0.044352573,0,1,0,0,0,1,0,0
3161,新势力有几个自己的工厂的,0.909697163,1,1,0,0,0,1,0,0
3162,新势力中有几个有汽车制造核心研发的，不知道你怎么想的,0.986682279,1,1,0,0,0,1,0,0
3163,新势力最大的问题是营销太狂？好像也不对。我倒希望各个品牌竞争再激烈些，把价格打下来，消费者受益。我06年买第一辆车夏利n3落地都要5.9万，喜欢捷达王得十万多没舍得,0.80661767,1,0,0,0,1,0,0,0
3164,新势力做起来啥了，全是组装，人家比亚迪潜心研发这么多年到你这成了长子，多少谩骂侮辱起来的,0.941148013,1,1,0,0,0,1,0,0
3165,兴远不兴近，西南有厂子,0.629577218,1,0,1,0,0,0,0,0
3166,幸好比亚迪还缺点审美，否则友商还怎么活,0.778233898,1,0,1,0,0,0,0,0
3167,兄弟，别说！行不行让用户来说！,0.230679898,0,0,0,0,0,0,1,0
3168,兄弟，得屌百姓者得天下。Byd纵然有点小毛病，我还是愿意去支持，刚刚油改电。最重要的一点我们现在买比亚迪不用去担心它几年后找不到4s维修,0.18953783,0,0,1,0,0,0,0,0
3169,兄弟，你说打压造车新势力有点过了，你看看前些年的手机市场就知道了，最后存活下来的都是有技术储备的。,0.43856433,0,0,0,0,0,0,1,0
3170,兄弟，我看到的跟你正好相反。比亚迪出事就是往死里黑。其他出事都在理解,0.421268771,0,0,1,0,0,0,0,0
3171,修一次几万起 省得那点电钱修车都不够 可别买比亚迪,0.040547584,0,1,1,0,0,0,0,0
3172,续航高，低能耗，国货之光，值得拥有,0.964148954,1,1,0,1,0,0,0,0
3173,续航怎么样,0.882414707,1,0,1,0,0,0,0,0
3174,悬架不是前双叉臂后悬架不是多连杆独立悬挂就很难卖30万以上，拉跨,0.026569741,0,1,1,0,0,0,0,0
3175,选择什么车都可以！但是你说的吹捧比亚迪就是有问题！,0.922495615,1,1,0,0,0,1,0,0
3176,血汗工厂,0.149177231,0,0,1,0,0,0,0,0
3177,血汗工厂能不造垃圾？,0.076963649,0,1,0,0,1,0,0,0
3178,血汗工厂泰迪，员工平均薪酬各大车企最低,0.221000582,0,0,0,0,0,0,1,0
3179,雅迪仪表盘,0.026569741,0,1,1,0,0,0,0,0
3180,严重双标，前两天的视频又说理想好不好，看销量就知道，现在说比亚迪，又不一样的说辞，我呸,0.007132493,0,1,0,1,0,0,0,0
3181,严重同意,0.336458914,0,0,1,0,0,0,0,0
3182,严重同意,0.336458914,0,0,1,0,0,0,0,0
3183,盐酸贴里在北方使用价值=50%，不喜勿喷,0.010382622,0,1,1,0,0,0,0,0
3184,颜值还看不懂吗，20的预算好看的小鹏p7入门电池太小特斯拉超预算，id系列那销量也不太敢买。至于其他新势力出的颜值不太敢恭维。就唐汉能看一点那有啥办法,0.000613932,0,1,0,0,0,1,0,0
3185,眼看他起高楼，眼看他宴宾客，眼看他楼塌了。,0.887780727,1,0,1,0,0,0,0,0
3186,央视在说宁波二手车的事，给评论评论,0.002523829,0,1,0,1,0,0,0,0
3187,刀片电池吹上天，底盘跟20年前的日系有一拼,0.861172601,1,0,0,0,1,0,0,0
3188,要不买纯油，要不买纯电，,0.540382755,1,0,1,0,0,0,0,0
3189,要不是为了绿牌，有比亚迪什么事！！早破产了,0.026569741,0,1,1,0,0,0,0,0
3190,要感谢电动车，让内饰比燃油车不止上了几个档次。很有档次。,0.684686115,1,0,1,0,0,0,0,0
3191,要记住，无论什么行业，什么人，成功都不是偶然。,0.912242639,1,1,1,0,0,0,0,0
3192,要么纯电要么纯油！不会买混动,0.457865887,0,0,0,0,1,0,0,0
3193,要是比亚迪弄个大型L9，顺便卖屏幕，我只选择比亚迪，,0.706408765,1,0,1,0,0,0,0,0
3194,要是传统的开门把手就好了 那么像海螺一样的真难为情,0.016556181,0,1,1,0,0,0,0,0
3195,要是丰田的起步50万以上,0.889579653,1,0,0,0,0,1,0,0
3196,要是没有这个高的税，比亚迪用不了多少年，就把全球电动车市场占领了,0.728182436,1,0,0,0,0,0,1,0
3197,要说过度吹捧跟日系差远了 把日系妖魔化,0.524953377,1,0,1,0,0,0,0,0
3198,也有可能是快充桩有问题,0.5,1,0,0,0,0,1,0,0
3199,也有一帮人踩BYD吧，相互的。,0.911521652,1,1,1,0,0,0,0,0
3200,也祝你越来越好,0.890899361,1,0,1,0,0,0,0,0
3201,一般吹他的 都不是车主 也不会看他一眼的人,0.512006882,1,0,0,0,0,1,0,0
3202,一般买比亚迪的家里都不缺豪车，懂车的都买比亚迪。,0.777949077,1,0,1,0,0,0,0,0
3203,一般私密账号都是水军,0.91493122,1,1,0,1,0,0,0,0
3204,一半真话，一半假话，骗取观众的信任，然后开始讲述自己想表达的东西，了不起呀,0.890899361,1,0,1,0,0,0,0,0
3205,一本正经的胡说八道,0.629577218,1,0,1,0,0,0,0,0
